FID,X,Y,School_Nam,ESD,SD,County,senate_geoid,senate_district,ods_coordinator,ods_region,ods_contact,house_geoid,house_district,Participated,participation,ODS_Provider,Location,No 5th Grade,No 6th Grade,Number_Attending,Days,Days+Nights,Cost Per Student,Total Request,Fall 5th Grad,Fall 6th Grade,Percent 5th,Percent 6th
670,-122.500418,45.51533799,Parklane Elementary School,Multnomah,Centennial SD 28J,Multnomah,41024,State Senate District 24,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41047,State House District 47,,No,,,,,,,,,,53,51,,
671,-122.540386,45.55011099,Parkrose Middle School,Multnomah,Parkrose SD 3,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41045,State House District 45,1,Yes,US,"Angelos/SR, Arrah Wanna, Canby Grove, Howard, Namanu",0,225,225,6,5-Jun,501.86,112918.5,0,279,#DIV/0!,80.64516129
672,-123.3495826,42.43280731,Parkside Elementary,Southern OR,Grants Pass SD 7,Josephine,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41003,State House District 3,,No,,,,,,,,,,80,0,,
673,-123.0239914,44.94546694,Parrish Middle School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,,No,,,,,,,,,,0,248,,
674,-123.0628636,42.43348335,Patrick Elementary School,Southern OR,Central Point SD 6,Jackson,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41004,State House District 4,1,Yes,Unsure,"Selma, Oregon",42,0,42,3,2-Mar,42,1764,45,0,93.33333333,#DIV/0!
675,-122.4885624,45.5117088,Patrick Lynch Elementary,Multnomah,Centennial SD 28J,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41050,State House District 50,,No,,,,,,,,,,76,73,,
676,-123.1859398,45.22195751,Patton Middle School,Willamette,McMinnville SD 40,Yamhill,41012,State Senate District 12,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41024,State House District 24,,No,,,,,,,,,,0,316,,
677,-122.9925294,45.54526688,Paul L Patterson Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41030,State House District 30,1,Yes,NWRESD ,Magruder Science School ,0,57,57,3,2-Mar,192.7052632,10984.2,64,54,0,105.5555556
678,-119.9672156,44.13223449,Paulina Elementary School,High Desert,Crook County SD,Crook,41028,State Senate District 28,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41055,State House District 55,1,Yes,US,SUTTLE LAKE UNITED METHODIST CAMP & RETREAT CENTER,0,1,1,5,4-May,327.45,327.45,2,2,0,50
679,-121.8041103,42.24917746,Pelican Elementary School,Southern OR,Klamath Falls City Schools,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,1,Yes,KLAMATH OUTDOOR SCIENCE SCHOOLS,KOSS,40,0,40,4,3-Apr,269.28,12437.49,44,0,90.90909091,#DIV/0!
680,-122.6999374,45.58189898,Peninsula Elementary School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41044,State House District 44,,No,,,,,,,,,,45,0,,
681,-123.0781998,44.62160252,Periwinkle Elementary School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41015,State House District 15,,No,,,,,,,,,,73,0,,
682,-123.2567196,45.04181345,Perrydale School,Willamette,Perrydale SD 21,Polk,41012,State Senate District 12,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41023,State House District 23,1,Yes,US,Camp Tapawingo,0,25,25,4,3-Apr,296.38,7409.5,22,25,0,100
683,-121.7289623,42.19034016,Peterson Elementary School,Southern OR,Klamath County SD,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,1,Yes,NRESD,Camp Westwind:Northwest Outdoor Science School,0,55,55,4,3-Apr,279.3174545,15362.46,88,64,0,85.9375
684,-122.6869019,45.25459031,Philander Lee Elementary School,Clackamas,Canby SD 86,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,1,Yes,OMSI,Coastal Discovery Center at Camp Gray,0,48,48,4,3-Apr,285.795,13718.16,64,48,0,100
685,-123.3633934,44.53822212,Philomath Elementary School,Linn Benton Lincoln,Philomath SD 17J,Benton,41008,State Senate District 8,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41016,State House District 16,1,Yes,US,Camp Tadmor,0,115,115,5,4-May,363.63,41817.45,99,0,0,#DIV/0!
686,-123.356196,44.53491202,Philomath Middle School,Linn Benton Lincoln,Philomath SD 17J,Benton,41008,State Senate District 8,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41016,State House District 16,,No,,,,,,,,,,0,121,,
687,-123.3105099,43.21295249,Phoenix Charter School,Douglas,Douglas County SD 4,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,,No,,,,,,,,,,,,,
688,-122.820058,42.27283098,Phoenix Elementary School,Southern OR,Phoenix-Talent SD 4,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41005,State House District 5,1,Yes,US,"Hyatt Lake, OR",53,0,53,3,2-Mar,365.33,19727.82,58,0,91.37931034,#DIV/0!
689,-121.28519,44.06564254,Pilot Butte Middle School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41054,State House District 54,,No,,,,,,,,,,0,214,,
690,-118.8334493,45.47981352,Pilot Rock Elementary School,InterMountain,Pilot Rock SD 2,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,1,Yes,Us,Meadowood Speech Camp,0,30,30,4,3-Apr,129.64,3889.2,25,30,0,100
691,-118.5874172,43.84549266,Pine Creek Elementary School,Harney,Pine Creek SD 5,Harney,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,,No,,,,,,,,,,3,0,,
692,-117.1144744,44.8825068,Pine Eagle Charter School,InterMountain,Pine Eagle SD 61,Baker,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,1,Yes,US,Baker County,0,19,19,3,Mar-00,287.09,5454.71,10,19,0,100
693,-121.3318803,44.02278754,Pine Ridge Elementary School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41054,State House District 54,1,Yes,Camp Tamarack,Camp Tamarack,101,0,101,3,2-Mar,182.63,18445.63,106,0,95.28301887,#DIV/0!
694,-122.399759,42.10970598,Pinehurst Elementary School,Southern OR,Pinehurst SD 94,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41005,State House District 5,,No,,,,,,,,,,1,0,,
695,-116.9388698,44.11860254,Pioneer Elementary School,Mulheur,Ontario SD 8C,Malheur,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,,No,,,,,,,,,,17,0,,
696,-122.9128506,44.54942957,Pioneer School,Linn Benton Lincoln,Lebanon Community SD 9,Linn,41009,State Senate District 9,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41017,State House District 17,1,Yes,South Santiam Watershed Council,Camp Tadmor,0,45,45,3,2-Mar,198.66,8939.7,61,45,0,100
697,-122.915042,43.95892599,Pleasant Hill Elementary School,Lane,Pleasant Hill SD 1,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41007,State House District 7,,No,,,,,,,,,,79,0,,
698,-122.915042,43.95892599,Pleasant Hill High School,Lane,Pleasant Hill SD 1,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41007,State House District 7,1,Yes,US,Grove Christian Camp,0,83,83,4,3-Apr,202.46,16804.18,0,94,#DIV/0!,88.29787234
699,-122.4809622,45.46414527,Pleasant Valley Elementary School,Multnomah,Centennial SD 28J,Multnomah,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41051,State House District 51,,No,,,,,,,,,,81,55,,
700,-119.9027464,42.41251736,Plush Elementary School,Lake,Plush SD 18,Lake,41030,State Senate District 30,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41060,State House District 60,,No,,,,,,,,,,0,0,,
701,-121.2737608,44.08286759,Ponderosa Elementary,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41054,State House District 54,1,Yes,Camp Tamarack,Camp Tamarack,96,0,96,3,2-Mar,182.58,17527.68,105,0,91.42857143,#DIV/0!
702,-121.7602595,42.22842252,Ponderosa Middle School,Southern OR,Klamath Falls City Schools,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,,No,,,,,,,,,,0,229,,
703,-122.586071,45.51697498,Portland Arthur Academy Charter School,Multnomah,Portland SD 1J,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41046,State House District 46,,No,,,,,,,,,,31,0,,
704,-122.691698,45.57862899,Portland Village School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41044,State House District 44,,No,,,,,,,,,,51,44,,
705,-121.01717,44.24759249,Powell Butte Community Charter School,High Desert,Crook County SD,Crook,41028,State Senate District 28,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41055,State House District 55,1,Yes,US,SUTTLE LAKE UNITED METHODIST CAMP & RETREAT CENTER,0,21,21,5,4-May,327.45,6876.45,28,26,0,80.76923077
706,-122.383864,45.49109799,Powell Valley Elementary School,Multnomah,Gresham-Barlow SD 10J,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41050,State House District 50,,No,,,,,,,,,,80,0,,
707,-124.0705398,42.8804351,Powers Elementary School,South Coast,Powers SD 31,Coos,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41001,State House District 1,,No,,,,,,,,,,11,11,,
708,-118.7086231,44.45623845,Prairie City School,Grant,Prairie City SD 4,Grant,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,1,Yes,OMSI,Camp Gray,10,14,24,4,3-Apr,372.13,8931.12,9,14,111.1111111,100
709,-123.1898809,44.0701577,Prairie Mountain School,Lane,Bethel SD 52,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41014,State House District 14,,No,,,,,,,,,,96,76,,
710,-122.8775578,44.95829888,Pratum Elementary School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,,No,,,,,,,,,,9,13,,
711,-122.55506,45.55473101,Prescott Elementary School,Multnomah,Parkrose SD 3,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41045,State House District 45,,No,,,,,,,,,,62,0,,
712,-123.0153216,44.87581446,Pringle Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41019,State House District 19,1,Yes,US,Canyonview Camp,99,0,99,3,2-Mar,112.55,11142.45,100,0,99,#DIV/0!
713,-122.4887223,42.75338917,Prospect Charter School,Southern OR,Prospect SD 59,Jackson,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41055,State House District 55,1,Yes,OMSI ,Camp Gray,0,14,14,3,2-Mar,302.45,4853.5,18,17,0,82.35294118
714,-122.9088506,45.53225582,Quatama Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41030,State House District 30,1,Yes,NWRESD ,Magruder Science School ,0,70,70,3,2-Mar,179.9942857,12599.6,74,72,0,97.22222222
715,-122.9021288,45.50900669,R A Brown Middle School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41030,State House District 30,,No,,,,,,,,,,0,0,,
716,-121.29662,44.01894754,R E Jewell Elementary School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41054,State House District 54,1,Yes,Camp Tamarack,Camp Tamarack,105,0,105,3,2-Mar,182.62,19175.1,103,0,101.9417476,#DIV/0!
717,-122.7578543,45.48203451,Raleigh Hills K-8 School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41027,State House District 27,1,Yes,US,"Camp Grey, Newport",0,62,62,4,3-Apr,240.88,14934.56,60,61,0,101.6393443
718,-122.75541,45.49345301,Raleigh Park Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41027,State House District 27,,No,,,,,,,,,,57,0,,
719,-121.3121264,44.09408007,REALMS (Rimrock Expeditionary Alternative Learning Middle School),High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,,No,,,,,,,,,,0,52,,
720,-122.4919987,45.34622786,Redland Elementary School,Clackamas,Oregon City SD 62,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,,No,,,,,,,,,,95,0,,
721,-121.1919002,44.27648747,Redmond Early Learning Center at Hugh Hartman,High Desert,Redmond SD 2J,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,,No,,,,,,,,,,0,0,,
722,-123.3904673,42.42953925,Redwood Elementary School,Southern OR,Grants Pass SD 7,Josephine,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41003,State House District 3,,No,,,,,,,,,,87,0,,
723,-122.8916216,45.50064299,Reedville Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41013,State Senate District 13,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41026,State House District 26,1,Yes,NWRESD ,Magruder Science School ,0,32,32,3,2-Mar,197.8,6329.6,42,30,0,106.6666667
724,-122.5292723,45.0382707,Renaissance Public Academy,Clackamas,Molalla River SD 35,Clackamas,41009,State Senate District 9,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41018,State House District 18,,No,,,,,,,,,,15,17,,
725,-124.221367,43.36038099,Resource Link Charter School,South Coast,Coos Bay SD 9,Coos,41005,State Senate District 5,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41009,State House District 9,,No,,,,,,,,,,3,7,,
726,-122.3885123,45.5263827,Reynolds Arthur Academy,Multnomah,Reynolds SD 7,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41049,State House District 49,,No,,,,,,,,,,30,27,,
727,-122.4564826,45.53173543,Reynolds Middle School,Multnomah,Reynolds SD 7,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41049,State House District 49,1,Yes,US,"Angelos/SR, Arrah Wanna, Canby Grove, Howard, Namanu",0,255,255,3,2-Mar,287.32,73266.6,0,305,#DIV/0!,83.60655738
728,-122.921227,42.37304099,Mae Richardson Elementary School,Southern OR,Central Point SD 6,Jackson,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41004,State House District 4,1,Yes,Unsure,Siskiyou Field Institute,93,0,93,3,Mar-00,8.191827957,761.84,93,0,100,#DIV/0!
729,-122.6202966,45.50643922,Richmond Elementary School,Multnomah,Portland SD 1J,Multnomah,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41042,State House District 42,,No,,,,,,,,,,108,0,,
730,-123.0129114,44.9299911,Richmond Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,,No,,,,,,,,,,66,0,,
731,-123.3625799,42.95446004,Riddle Elementary School,Douglas,Riddle SD 70,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,,No,,,,,,,,,,39,35,,
